REF_DATE,City,Age group,Gender,VALUE
2003,Québec,65 years and over,Femme,23100.0
2003,Montréal,15 to 24 years,Homme,13600.0
2003,Montréal,15 to 24 years,Femme,13300.0
2003,Montréal,25 to 34 years,Homme,47600.0
2003,Montréal,25 to 34 years,Femme,40600.0
2003,Montréal,35 to 44 years,Homme,59600.0
2003,Montréal,35 to 44 years,Femme,44400.0
2003,Montréal,45 to 54 years,Homme,59800.0
2003,Montréal,45 to 54 years,Femme,42300.0
2003,Montréal,55 to 64 years,Homme,54300.0
2003,Montréal,55 to 64 years,Femme,27400.0
2003,Montréal,65 years and over,Homme,37500.0
2003,Montréal,65 years and over,Femme,24700.0
2003,Ottawa,15 to 24 years,Homme,12900.0
2003,Ottawa,15 to 24 years,Femme,17000.0
2003,Ottawa,25 to 34 years,Homme,67100.0
2003,Ottawa,25 to 34 years,Femme,45900.0
2003,Ottawa,35 to 44 years,Homme,78300.0
2003,Ottawa,35 to 44 years,Femme,54900.0
2003,Ottawa,45 to 54 years,Homme,79200.0
2003,Ottawa,45 to 54 years,Femme,58900.0
2003,Ottawa,55 to 64 years,Homme,55100.0
2003,Ottawa,55 to 64 years,Femme,28200.0
2003,Ottawa,65 years and over,Homme,54800.0
2003,Ottawa,65 years and over,Femme,30000.0
2003,Toronto,15 to 24 years,Homme,11800.0
2003,Toronto,15 to 24 years,Femme,10200.0
2003,Toronto,25 to 34 years,Homme,57900.0
2003,Toronto,25 to 34 years,Femme,38300.0
2003,Toronto,35 to 44 years,Homme,73300.0
2003,Toronto,35 to 44 years,Femme,43100.0
2003,Toronto,45 to 54 years,Homme,71600.0
2003,Toronto,45 to 54 years,Femme,43400.0
2003,Toronto,55 to 64 years,Homme,58700.0
2003,Toronto,55 to 64 years,Femme,28200.0
2003,Toronto,65 years and over,Homme,39100.0
2003,Toronto,65 years and over,Femme,26300.0
2003,Winnipeg,15 to 24 years,Homme,12800.0
2003,Winnipeg,15 to 24 years,Femme,13100.0
2003,Winnipeg,25 to 34 years,Homme,48200.0
2003,Winnipeg,25 to 34 years,Femme,40100.0
2003,Winnipeg,35 to 44 years,Homme,65700.0
2003,Winnipeg,35 to 44 years,Femme,42400.0
2003,Winnipeg,45 to 54 years,Homme,65000.0
2003,Winnipeg,45 to 54 years,Femme,46800.0
2003,Winnipeg,55 to 64 years,Homme,58300.0
2003,Winnipeg,55 to 64 years,Femme,32800.0
2003,Winnipeg,65 years and over,Homme,40000.0
2003,Winnipeg,65 years and over,Femme,27000.0
2003,Calgary,15 to 24 years,Homme,13800.0
2003,Calgary,15 to 24 years,Femme,12600.0
2003,Calgary,25 to 34 years,Homme,57400.0
2003,Calgary,25 to 34 years,Femme,35300.0
2003,Calgary,35 to 44 years,Homme,69400.0
2003,Calgary,35 to 44 years,Femme,39000.0
2003,Calgary,45 to 54 years,Homme,89300.0
2003,Calgary,45 to 54 years,Femme,53900.0
2003,Calgary,55 to 64 years,Homme,67700.0
2003,Calgary,55 to 64 years,Femme,27500.0
2003,Calgary,65 years and over,Homme,38900.0
2003,Calgary,65 years and over,Femme,27600.0
2003,Edmonton,15 to 24 years,Homme,15900.0
2003,Edmonton,15 to 24 years,Femme,13800.0
2003,Edmonton,25 to 34 years,Homme,58600.0
2003,Edmonton,25 to 34 years,Femme,40600.0
2003,Edmonton,35 to 44 years,Homme,83300.0
2003,Edmonton,35 to 44 years,Femme,41700.0
2003,Edmonton,45 to 54 years,Homme,87500.0
2003,Edmonton,45 to 54 years,Femme,44100.0
2003,Edmonton,55 to 64 years,Homme,66500.0
2003,Edmonton,55 to 64 years,Femme,21900.0
2003,Edmonton,65 years and over,Homme,43100.0
2003,Edmonton,65 years and over,Femme,29500.0
2003,Vancouver,15 to 24 years,Homme,13900.0
2003,Vancouver,15 to 24 years,Femme,15600.0
2003,Vancouver,25 to 34 years,Homme,39600.0
2003,Vancouver,25 to 34 years,Femme,39500.0
2003,Vancouver,35 to 44 years,Homme,70700.0
2003,Vancouver,35 to 44 years,Femme,37400.0
2003,Vancouver,45 to 54 years,Homme,64100.0
2003,Vancouver,45 to 54 years,Femme,31400.0
2003,Vancouver,55 to 64 years,Homme,54600.0
2003,Vancouver,55 to 64 years,Femme,30700.0
2003,Vancouver,65 years and over,Homme,33200.0
2003,Vancouver,65 years and over,Femme,25100.0
2004,Québec,15 to 24 years,Homme,15100.0
2004,Québec,15 to 24 years,Femme,13300.0
2004,Québec,25 to 34 years,Homme,55500.0
2004,Québec,25 to 34 years,Femme,41000.0
2004,Québec,35 to 44 years,Homme,64900.0
2004,Québec,35 to 44 years,Femme,44000.0
2004,Québec,45 to 54 years,Homme,65800.0
2004,Québec,45 to 54 years,Femme,46200.0
2004,Québec,55 to 64 years,Homme,57300.0
2004,Québec,55 to 64 years,Femme,33900.0
2004,Québec,65 years and over,Homme,40000.0
2004,Québec,65 years and over,Femme,23200.0
2004,Montréal,15 to 24 years,Homme,12900.0
2004,Montréal,15 to 24 years,Femme,13700.0
2004,Montréal,25 to 34 years,Homme,48700.0
2004,Montréal,25 to 34 years,Femme,41500.0
2004,Montréal,35 to 44 years,Homme,58600.0
2004,Montréal,35 to 44 years,Femme,47600.0
2004,Montréal,45 to 54 years,Homme,62100.0
2004,Montréal,45 to 54 years,Femme,45300.0
2004,Montréal,55 to 64 years,Homme,55300.0
2004,Montréal,55 to 64 years,Femme,26400.0
2004,Montréal,65 years and over,Homme,39600.0
2004,Montréal,65 years and over,Femme,25300.0
2004,Ottawa,15 to 24 years,Homme,11200.0
2004,Ottawa,15 to 24 years,Femme,17000.0
2004,Ottawa,25 to 34 years,Homme,63000.0
2004,Ottawa,25 to 34 years,Femme,49300.0
2004,Ottawa,35 to 44 years,Homme,86900.0
2004,Ottawa,35 to 44 years,Femme,53600.0
2004,Ottawa,45 to 54 years,Homme,81000.0
2004,Ottawa,45 to 54 years,Femme,58400.0
2004,Ottawa,55 to 64 years,Homme,69400.0
2004,Ottawa,55 to 64 years,Femme,28800.0
2004,Ottawa,65 years and over,Homme,54700.0
2004,Ottawa,65 years and over,Femme,28900.0
2004,Toronto,15 to 24 years,Homme,12500.0
2004,Toronto,15 to 24 years,Femme,9600.0
2004,Toronto,25 to 34 years,Homme,56600.0
2004,Toronto,25 to 34 years,Femme,41100.0
2004,Toronto,35 to 44 years,Homme,69600.0
2004,Toronto,35 to 44 years,Femme,42900.0
2004,Toronto,45 to 54 years,Homme,70100.0
2004,Toronto,45 to 54 years,Femme,43200.0
2004,Toronto,55 to 64 years,Homme,56200.0
2004,Toronto,55 to 64 years,Femme,27100.0
2004,Toronto,65 years and over,Homme,41300.0
2004,Toronto,65 years and over,Femme,26800.0
2004,Winnipeg,15 to 24 years,Homme,13500.0
2004,Winnipeg,15 to 24 years,Femme,15000.0
2004,Winnipeg,25 to 34 years,Homme,49700.0
2004,Winnipeg,25 to 34 years,Femme,39500.0
2004,Winnipeg,35 to 44 years,Homme,66000.0
2004,Winnipeg,35 to 44 years,Femme,39300.0
2004,Winnipeg,45 to 54 years,Homme,65700.0
2004,Winnipeg,45 to 54 years,Femme,52000.0
2004,Winnipeg,55 to 64 years,Homme,53900.0
2004,Winnipeg,55 to 64 years,Femme,35200.0
2004,Winnipeg,65 years and over,Homme,41900.0
2004,Winnipeg,65 years and over,Femme,27000.0
2004,Calgary,15 to 24 years,Homme,16800.0
2004,Calgary,15 to 24 years,Femme,13400.0
2004,Calgary,25 to 34 years,Homme,63500.0
2004,Calgary,25 to 34 years,Femme,42600.0
2004,Calgary,35 to 44 years,Homme,71100.0
2004,Calgary,35 to 44 years,Femme,43800.0
2004,Calgary,45 to 54 years,Homme,90000.0
2004,Calgary,45 to 54 years,Femme,56300.0
2004,Calgary,55 to 64 years,Homme,72300.0
2004,Calgary,55 to 64 years,Femme,26900.0
2004,Calgary,65 years and over,Homme,38600.0
2004,Calgary,65 years and over,Femme,30900.0
2004,Edmonton,15 to 24 years,Homme,15800.0
2004,Edmonton,15 to 24 years,Femme,11900.0
2004,Edmonton,25 to 34 years,Homme,62900.0
2004,Edmonton,25 to 34 years,Femme,37900.0
2004,Edmonton,35 to 44 years,Homme,85000.0
2004,Edmonton,35 to 44 years,Femme,41500.0
2004,Edmonton,45 to 54 years,Homme,81900.0
2004,Edmonton,45 to 54 years,Femme,45400.0
2004,Edmonton,55 to 64 years,Homme,68900.0
2004,Edmonton,55 to 64 years,Femme,22800.0
2004,Edmonton,65 years and over,Homme,44900.0
2004,Edmonton,65 years and over,Femme,29300.0
2004,Vancouver,15 to 24 years,Homme,13600.0
2004,Vancouver,15 to 24 years,Femme,14700.0
2004,Vancouver,25 to 34 years,Homme,49500.0
2004,Vancouver,25 to 34 years,Femme,35300.0
2004,Vancouver,35 to 44 years,Homme,72400.0
2004,Vancouver,35 to 44 years,Femme,31800.0
2004,Vancouver,45 to 54 years,Homme,62400.0
2004,Vancouver,45 to 54 years,Femme,32600.0
2004,Vancouver,55 to 64 years,Homme,55200.0
2004,Vancouver,55 to 64 years,Femme,24200.0
2004,Vancouver,65 years and over,Homme,36600.0
2004,Vancouver,65 years and over,Femme,25800.0
2005,Québec,15 to 24 years,Homme,11700.0
2005,Québec,15 to 24 years,Femme,12200.0
2005,Québec,25 to 34 years,Homme,43100.0
2005,Québec,25 to 34 years,Femme,39400.0
2005,Québec,35 to 44 years,Homme,50700.0
2005,Québec,35 to 44 years,Femme,53500.0
2005,Québec,45 to 54 years,Homme,70400.0
2005,Québec,45 to 54 years,Femme,48000.0
2005,Québec,55 to 64 years,Homme,58100.0
2005,Québec,55 to 64 years,Femme,26900.0
2005,Québec,65 years and over,Homme,35900.0
2005,Québec,65 years and over,Femme,26100.0
2005,Montréal,15 to 24 years,Homme,14900.0
2005,Montréal,15 to 24 years,Femme,13200.0
2005,Montréal,25 to 34 years,Homme,44900.0
2005,Montréal,25 to 34 years,Femme,43300.0
2005,Montréal,35 to 44 years,Homme,60200.0
2005,Montréal,35 to 44 years,Femme,43600.0
2005,Montréal,45 to 54 years,Homme,61400.0
2005,Montréal,45 to 54 years,Femme,44400.0
2005,Montréal,55 to 64 years,Homme,49700.0
2005,Montréal,55 to 64 years,Femme,23900.0
2005,Montréal,65 years and over,Homme,33900.0
2005,Montréal,65 years and over,Femme,24400.0
2005,Ottawa,15 to 24 years,Homme,9400.0
2005,Ottawa,15 to 24 years,Femme,11100.0
2005,Ottawa,25 to 34 years,Homme,56000.0
2005,Ottawa,25 to 34 years,Femme,48100.0
2005,Ottawa,35 to 44 years,Homme,77600.0
2005,Ottawa,35 to 44 years,Femme,56000.0
2005,Ottawa,45 to 54 years,Homme,97600.0
2005,Ottawa,45 to 54 years,Femme,60000.0
2005,Ottawa,55 to 64 years,Homme,68800.0
2005,Ottawa,55 to 64 years,Femme,34300.0
2005,Ottawa,65 years and over,Homme,56700.0
2005,Ottawa,65 years and over,Femme,30700.0
2005,Toronto,15 to 24 years,Homme,10600.0
2005,Toronto,15 to 24 years,Femme,11900.0
2005,Toronto,25 to 34 years,Homme,58100.0
2005,Toronto,25 to 34 years,Femme,38500.0
2005,Toronto,35 to 44 years,Homme,65300.0
2005,Toronto,35 to 44 years,Femme,44000.0
2005,Toronto,45 to 54 years,Homme,70800.0
2005,Toronto,45 to 54 years,Femme,37500.0
2005,Toronto,55 to 64 years,Homme,61000.0
2005,Toronto,55 to 64 years,Femme,36600.0
2005,Toronto,65 years and over,Homme,39400.0
2005,Toronto,65 years and over,Femme,26100.0
2005,Winnipeg,15 to 24 years,Homme,11900.0
2005,Winnipeg,15 to 24 years,Femme,15300.0
2005,Winnipeg,25 to 34 years,Homme,47300.0
2005,Winnipeg,25 to 34 years,Femme,38500.0
2005,Winnipeg,35 to 44 years,Homme,65400.0
2005,Winnipeg,35 to 44 years,Femme,39500.0
2005,Winnipeg,45 to 54 years,Homme,69700.0
2005,Winnipeg,45 to 54 years,Femme,48600.0
2005,Winnipeg,55 to 64 years,Homme,52400.0
2005,Winnipeg,55 to 64 years,Femme,33500.0
2005,Winnipeg,65 years and over,Homme,45200.0
2005,Winnipeg,65 years and over,Femme,27000.0
2005,Calgary,15 to 24 years,Homme,15000.0
2005,Calgary,15 to 24 years,Femme,14600.0
2005,Calgary,25 to 34 years,Homme,54200.0
2005,Calgary,25 to 34 years,Femme,45800.0
2005,Calgary,35 to 44 years,Homme,73300.0
2005,Calgary,35 to 44 years,Femme,44700.0
2005,Calgary,45 to 54 years,Homme,83900.0
2005,Calgary,45 to 54 years,Femme,60900.0
2005,Calgary,55 to 64 years,Homme,57900.0
2005,Calgary,55 to 64 years,Femme,30500.0
2005,Calgary,65 years and over,Homme,44300.0
2005,Calgary,65 years and over,Femme,30000.0
2005,Edmonton,15 to 24 years,Homme,21100.0
2005,Edmonton,15 to 24 years,Femme,13700.0
2005,Edmonton,25 to 34 years,Homme,55200.0
2005,Edmonton,25 to 34 years,Femme,44600.0
2005,Edmonton,35 to 44 years,Homme,89800.0
2005,Edmonton,35 to 44 years,Femme,47700.0
2005,Edmonton,45 to 54 years,Homme,94200.0
2005,Edmonton,45 to 54 years,Femme,49100.0
2005,Edmonton,55 to 64 years,Homme,66900.0
2005,Edmonton,55 to 64 years,Femme,
2005,Edmonton,65 years and over,Homme,38800.0
2005,Edmonton,65 years and over,Femme,28800.0
2005,Vancouver,15 to 24 years,Homme,11400.0
2005,Vancouver,15 to 24 years,Femme,13700.0
2005,Vancouver,25 to 34 years,Homme,50700.0
2005,Vancouver,25 to 34 years,Femme,41900.0
2005,Vancouver,35 to 44 years,Homme,60800.0
2005,Vancouver,35 to 44 years,Femme,31500.0
2005,Vancouver,45 to 54 years,Homme,62600.0
2005,Vancouver,45 to 54 years,Femme,36800.0
2005,Vancouver,55 to 64 years,Homme,64000.0
2005,Vancouver,55 to 64 years,Femme,35500.0
2005,Vancouver,65 years and over,Homme,39000.0
2005,Vancouver,65 years and over,Femme,25000.0
2006,Québec,15 to 24 years,Homme,14500.0
2006,Québec,15 to 24 years,Femme,14300.0
2006,Québec,25 to 34 years,Homme,55500.0
2006,Québec,25 to 34 years,Femme,41600.0
2006,Québec,35 to 44 years,Homme,54100.0
2006,Québec,35 to 44 years,Femme,52900.0
2006,Québec,45 to 54 years,Homme,70700.0
2006,Québec,45 to 54 years,Femme,53400.0
2006,Québec,55 to 64 years,Homme,58900.0
2006,Québec,55 to 64 years,Femme,27600.0
2006,Québec,65 years and over,Homme,36700.0
2006,Québec,65 years and over,Femme,26200.0
2006,Montréal,15 to 24 years,Homme,14600.0
2006,Montréal,15 to 24 years,Femme,14100.0
2006,Montréal,25 to 34 years,Homme,40800.0
2006,Montréal,25 to 34 years,Femme,42100.0
2006,Montréal,35 to 44 years,Homme,57200.0
2006,Montréal,35 to 44 years,Femme,45900.0
2006,Montréal,45 to 54 years,Homme,59200.0
2006,Montréal,45 to 54 years,Femme,44400.0
2006,Montréal,55 to 64 years,Homme,52700.0
2006,Montréal,55 to 64 years,Femme,26300.0
2006,Montréal,65 years and over,Homme,34000.0
2006,Montréal,65 years and over,Femme,25200.0
2006,Ottawa,15 to 24 years,Homme,11700.0
2006,Ottawa,15 to 24 years,Femme,11100.0
2006,Ottawa,25 to 34 years,Homme,63900.0
2006,Ottawa,25 to 34 years,Femme,55200.0
2006,Ottawa,35 to 44 years,Homme,81900.0
2006,Ottawa,35 to 44 years,Femme,51400.0
2006,Ottawa,45 to 54 years,Homme,94800.0
2006,Ottawa,45 to 54 years,Femme,65200.0
2006,Ottawa,55 to 64 years,Homme,70700.0
2006,Ottawa,55 to 64 years,Femme,39700.0
2006,Ottawa,65 years and over,Homme,56700.0
2006,Ottawa,65 years and over,Femme,31200.0
2006,Toronto,15 to 24 years,Homme,10400.0
2006,Toronto,15 to 24 years,Femme,11700.0
2006,Toronto,25 to 34 years,Homme,53700.0
2006,Toronto,25 to 34 years,Femme,42600.0
2006,Toronto,35 to 44 years,Homme,60200.0
2006,Toronto,35 to 44 years,Femme,37700.0
2006,Toronto,45 to 54 years,Homme,60700.0
2006,Toronto,45 to 54 years,Femme,40700.0
2006,Toronto,55 to 64 years,Homme,56900.0
2006,Toronto,55 to 64 years,Femme,28200.0
2006,Toronto,65 years and over,Homme,41000.0
2006,Toronto,65 years and over,Femme,25500.0
2006,Winnipeg,15 to 24 years,Homme,13100.0
2006,Winnipeg,15 to 24 years,Femme,16800.0
2006,Winnipeg,25 to 34 years,Homme,51500.0
2006,Winnipeg,25 to 34 years,Femme,34800.0
2006,Winnipeg,35 to 44 years,Homme,65000.0
2006,Winnipeg,35 to 44 years,Femme,36500.0
2006,Winnipeg,45 to 54 years,Homme,64300.0
2006,Winnipeg,45 to 54 years,Femme,50400.0
2006,Winnipeg,55 to 64 years,Homme,55300.0
2006,Winnipeg,55 to 64 years,Femme,31900.0
2006,Winnipeg,65 years and over,Homme,45400.0
2006,Winnipeg,65 years and over,Femme,27100.0
2006,Calgary,15 to 24 years,Homme,21600.0
2006,Calgary,15 to 24 years,Femme,15600.0
2006,Calgary,25 to 34 years,Homme,52500.0
2006,Calgary,25 to 34 years,Femme,47200.0
2006,Calgary,35 to 44 years,Homme,84700.0
2006,Calgary,35 to 44 years,Femme,46800.0
2006,Calgary,45 to 54 years,Homme,85800.0
2006,Calgary,45 to 54 years,Femme,54800.0
2006,Calgary,55 to 64 years,Homme,60100.0
2006,Calgary,55 to 64 years,Femme,30700.0
2006,Calgary,65 years and over,Homme,44900.0
2006,Calgary,65 years and over,Femme,30700.0
2006,Edmonton,15 to 24 years,Homme,21800.0
2006,Edmonton,15 to 24 years,Femme,12100.0
2006,Edmonton,25 to 34 years,Homme,60800.0
2006,Edmonton,25 to 34 years,Femme,44600.0
2006,Edmonton,35 to 44 years,Homme,78900.0
2006,Edmonton,35 to 44 years,Femme,47800.0
2006,Edmonton,45 to 54 years,Homme,95700.0
2006,Edmonton,45 to 54 years,Femme,54200.0
2006,Edmonton,55 to 64 years,Homme,79500.0
2006,Edmonton,55 to 64 years,Femme,33800.0
2006,Edmonton,65 years and over,Homme,38000.0
2006,Edmonton,65 years and over,Femme,31000.0
2006,Vancouver,15 to 24 years,Homme,14200.0
2006,Vancouver,15 to 24 years,Femme,11300.0
2006,Vancouver,25 to 34 years,Homme,42600.0
2006,Vancouver,25 to 34 years,Femme,44200.0
2006,Vancouver,35 to 44 years,Homme,64600.0
2006,Vancouver,35 to 44 years,Femme,36300.0
2006,Vancouver,45 to 54 years,Homme,68900.0
2006,Vancouver,45 to 54 years,Femme,39100.0
2006,Vancouver,55 to 64 years,Homme,65400.0
2006,Vancouver,55 to 64 years,Femme,35000.0
2006,Vancouver,65 years and over,Homme,40400.0
2006,Vancouver,65 years and over,Femme,25500.0
2007,Québec,15 to 24 years,Homme,17700.0
2007,Québec,15 to 24 years,Femme,12800.0
2007,Québec,25 to 34 years,Homme,53900.0
2007,Québec,25 to 34 years,Femme,45800.0
2007,Québec,35 to 44 years,Homme,52400.0
2007,Québec,35 to 44 years,Femme,52500.0
2007,Québec,45 to 54 years,Homme,69300.0
2007,Québec,45 to 54 years,Femme,63700.0
2007,Québec,55 to 64 years,Homme,58200.0
2007,Québec,55 to 64 years,Femme,27100.0
2007,Québec,65 years and over,Homme,38000.0
2007,Québec,65 years and over,Femme,28000.0
2007,Montréal,15 to 24 years,Homme,15100.0
2007,Montréal,15 to 24 years,Femme,15000.0
2007,Montréal,25 to 34 years,Homme,44600.0
2007,Montréal,25 to 34 years,Femme,42900.0
2007,Montréal,35 to 44 years,Homme,59300.0
2007,Montréal,35 to 44 years,Femme,51000.0
2007,Montréal,45 to 54 years,Homme,63700.0
2007,Montréal,45 to 54 years,Femme,43100.0
2007,Montréal,55 to 64 years,Homme,50400.0
2007,Montréal,55 to 64 years,Femme,29300.0
2007,Montréal,65 years and over,Homme,33900.0
2007,Montréal,65 years and over,Femme,25700.0
2007,Ottawa,15 to 24 years,Homme,14400.0
2007,Ottawa,15 to 24 years,Femme,15200.0
2007,Ottawa,25 to 34 years,Homme,52700.0
2007,Ottawa,25 to 34 years,Femme,52800.0
2007,Ottawa,35 to 44 years,Homme,100400.0
2007,Ottawa,35 to 44 years,Femme,52300.0
2007,Ottawa,45 to 54 years,Homme,90200.0
2007,Ottawa,45 to 54 years,Femme,72900.0
2007,Ottawa,55 to 64 years,Homme,67100.0
2007,Ottawa,55 to 64 years,Femme,44300.0
2007,Ottawa,65 years and over,Homme,56200.0
2007,Ottawa,65 years and over,Femme,34200.0
2007,Toronto,15 to 24 years,Homme,10800.0
2007,Toronto,15 to 24 years,Femme,12800.0
2007,Toronto,25 to 34 years,Homme,45600.0
2007,Toronto,25 to 34 years,Femme,39400.0
2007,Toronto,35 to 44 years,Homme,61900.0
2007,Toronto,35 to 44 years,Femme,40700.0
2007,Toronto,45 to 54 years,Homme,62500.0
2007,Toronto,45 to 54 years,Femme,36800.0
2007,Toronto,55 to 64 years,Homme,63800.0
2007,Toronto,55 to 64 years,Femme,32400.0
2007,Toronto,65 years and over,Homme,39600.0
2007,Toronto,65 years and over,Femme,27600.0
2007,Winnipeg,15 to 24 years,Homme,16100.0
2007,Winnipeg,15 to 24 years,Femme,14800.0
2007,Winnipeg,25 to 34 years,Homme,50400.0
2007,Winnipeg,25 to 34 years,Femme,36400.0
2007,Winnipeg,35 to 44 years,Homme,65600.0
2007,Winnipeg,35 to 44 years,Femme,45100.0
2007,Winnipeg,45 to 54 years,Homme,65600.0
2007,Winnipeg,45 to 54 years,Femme,50500.0
2007,Winnipeg,55 to 64 years,Homme,55600.0
2007,Winnipeg,55 to 64 years,Femme,32700.0
2007,Winnipeg,65 years and over,Homme,46700.0
2007,Winnipeg,65 years and over,Femme,26500.0
2007,Calgary,15 to 24 years,Homme,16800.0
2007,Calgary,15 to 24 years,Femme,15500.0
2007,Calgary,25 to 34 years,Homme,61000.0
2007,Calgary,25 to 34 years,Femme,48200.0
2007,Calgary,35 to 44 years,Homme,80900.0
2007,Calgary,35 to 44 years,Femme,51300.0
2007,Calgary,45 to 54 years,Homme,88000.0
2007,Calgary,45 to 54 years,Femme,60400.0
2007,Calgary,55 to 64 years,Homme,59600.0
2007,Calgary,55 to 64 years,Femme,41300.0
2007,Calgary,65 years and over,Homme,44200.0
2007,Calgary,65 years and over,Femme,30300.0
2007,Edmonton,15 to 24 years,Homme,17900.0
2007,Edmonton,15 to 24 years,Femme,17300.0
2007,Edmonton,25 to 34 years,Homme,72200.0
2007,Edmonton,25 to 34 years,Femme,51500.0
2007,Edmonton,35 to 44 years,Homme,85000.0
2007,Edmonton,35 to 44 years,Femme,47100.0
2007,Edmonton,45 to 54 years,Homme,102600.0
2007,Edmonton,45 to 54 years,Femme,59900.0
2007,Edmonton,55 to 64 years,Homme,71800.0
2007,Edmonton,55 to 64 years,Femme,38500.0
2007,Edmonton,65 years and over,Homme,35400.0
2007,Edmonton,65 years and over,Femme,30500.0
2007,Vancouver,15 to 24 years,Homme,13000.0
2007,Vancouver,15 to 24 years,Femme,15100.0
2007,Vancouver,25 to 34 years,Homme,41400.0
2007,Vancouver,25 to 34 years,Femme,38800.0
2007,Vancouver,35 to 44 years,Homme,67600.0
2007,Vancouver,35 to 44 years,Femme,48900.0
2007,Vancouver,45 to 54 years,Homme,76200.0
2007,Vancouver,45 to 54 years,Femme,40300.0
2007,Vancouver,55 to 64 years,Homme,65000.0
2007,Vancouver,55 to 64 years,Femme,32700.0
2007,Vancouver,65 years and over,Homme,38800.0
2007,Vancouver,65 years and over,Femme,25800.0
2008,Québec,15 to 24 years,Homme,18300.0
2008,Québec,15 to 24 years,Femme,13300.0
2008,Québec,25 to 34 years,Homme,53700.0
2008,Québec,25 to 34 years,Femme,46500.0
2008,Québec,35 to 44 years,Homme,71000.0
2008,Québec,35 to 44 years,Femme,57800.0
2008,Québec,45 to 54 years,Homme,73000.0
2008,Québec,45 to 54 years,Femme,59600.0
2008,Québec,55 to 64 years,Homme,55900.0
2008,Québec,55 to 64 years,Femme,27700.0
2008,Québec,65 years and over,Homme,44600.0
2008,Québec,65 years and over,Femme,30500.0
2008,Montréal,15 to 24 years,Homme,14600.0
2008,Montréal,15 to 24 years,Femme,14700.0
2008,Montréal,25 to 34 years,Homme,49700.0
2008,Montréal,25 to 34 years,Femme,38200.0
2008,Montréal,35 to 44 years,Homme,59200.0
2008,Montréal,35 to 44 years,Femme,49900.0
2008,Montréal,45 to 54 years,Homme,57200.0
2008,Montréal,45 to 54 years,Femme,52200.0
2008,Montréal,55 to 64 years,Homme,46900.0
2008,Montréal,55 to 64 years,Femme,29200.0
2008,Montréal,65 years and over,Homme,36400.0
2008,Montréal,65 years and over,Femme,25600.0
2008,Ottawa,15 to 24 years,Homme,16400.0
2008,Ottawa,15 to 24 years,Femme,13500.0
2008,Ottawa,25 to 34 years,Homme,63100.0
2008,Ottawa,25 to 34 years,Femme,47700.0
2008,Ottawa,35 to 44 years,Homme,96000.0
2008,Ottawa,35 to 44 years,Femme,59700.0
2008,Ottawa,45 to 54 years,Homme,78600.0
2008,Ottawa,45 to 54 years,Femme,66300.0
2008,Ottawa,55 to 64 years,Homme,69800.0
2008,Ottawa,55 to 64 years,Femme,38300.0
2008,Ottawa,65 years and over,Homme,55900.0
2008,Ottawa,65 years and over,Femme,30800.0
2008,Toronto,15 to 24 years,Homme,13600.0
2008,Toronto,15 to 24 years,Femme,9100.0
2008,Toronto,25 to 34 years,Homme,53000.0
2008,Toronto,25 to 34 years,Femme,45300.0
2008,Toronto,35 to 44 years,Homme,76100.0
2008,Toronto,35 to 44 years,Femme,42700.0
2008,Toronto,45 to 54 years,Homme,64500.0
2008,Toronto,45 to 54 years,Femme,44900.0
2008,Toronto,55 to 64 years,Homme,50700.0
2008,Toronto,55 to 64 years,Femme,35800.0
2008,Toronto,65 years and over,Homme,45200.0
2008,Toronto,65 years and over,Femme,28100.0
2008,Winnipeg,15 to 24 years,Homme,17500.0
2008,Winnipeg,15 to 24 years,Femme,11900.0
2008,Winnipeg,25 to 34 years,Homme,53000.0
2008,Winnipeg,25 to 34 years,Femme,36100.0
2008,Winnipeg,35 to 44 years,Homme,74400.0
2008,Winnipeg,35 to 44 years,Femme,44700.0
2008,Winnipeg,45 to 54 years,Homme,77400.0
2008,Winnipeg,45 to 54 years,Femme,48800.0
2008,Winnipeg,55 to 64 years,Homme,60500.0
2008,Winnipeg,55 to 64 years,Femme,32900.0
2008,Winnipeg,65 years and over,Homme,44400.0
2008,Winnipeg,65 years and over,Femme,27900.0
2008,Calgary,15 to 24 years,Homme,24100.0
2008,Calgary,15 to 24 years,Femme,19100.0
2008,Calgary,25 to 34 years,Homme,68400.0
2008,Calgary,25 to 34 years,Femme,47300.0
2008,Calgary,35 to 44 years,Homme,78000.0
2008,Calgary,35 to 44 years,Femme,38200.0
2008,Calgary,45 to 54 years,Homme,96500.0
2008,Calgary,45 to 54 years,Femme,60900.0
2008,Calgary,55 to 64 years,Homme,74800.0
2008,Calgary,55 to 64 years,Femme,36200.0
2008,Calgary,65 years and over,Homme,42800.0
2008,Calgary,65 years and over,Femme,29800.0
2008,Edmonton,15 to 24 years,Homme,29500.0
2008,Edmonton,15 to 24 years,Femme,14000.0
2008,Edmonton,25 to 34 years,Homme,71000.0
2008,Edmonton,25 to 34 years,Femme,46300.0
2008,Edmonton,35 to 44 years,Homme,83700.0
2008,Edmonton,35 to 44 years,Femme,48600.0
2008,Edmonton,45 to 54 years,Homme,104800.0
2008,Edmonton,45 to 54 years,Femme,65300.0
2008,Edmonton,55 to 64 years,Homme,75000.0
2008,Edmonton,55 to 64 years,Femme,33000.0
2008,Edmonton,65 years and over,Homme,39900.0
2008,Edmonton,65 years and over,Femme,29300.0
2008,Vancouver,15 to 24 years,Homme,12800.0
2008,Vancouver,15 to 24 years,Femme,12800.0
